id,observed_on_string,observed_on,time_observed_at,quality_grade,license,url,image_url,tag_list,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,coordinates_obscured,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
99196474,2021/08/07 2:36 PM PDT,2021-08-07,2021-08-07 21:36:00 UTC,research,CC0,https://www.inaturalist.org/observations/99196474,https://inaturalist-open-data.s3.amazonaws.com/photos/165310346/medium.jpeg,"",false,"Boya Lake, Stikine, British Columbia, Canada",59.368172,-129.093887,,,false,,Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99405220,2021/08/08 10:17 AM PDT,2021-08-08,2021-08-08 17:17:00 UTC,research,CC0,https://www.inaturalist.org/observations/99405220,https://inaturalist-open-data.s3.amazonaws.com/photos/165693278/medium.jpeg,"",false,"Boya Lake, Stikine, British Columbia, Canada",59.392117,-129.053116,,,false,,Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99408752,2021/08/08 12:04 PM PDT,2021-08-08,2021-08-08 19:04:00 UTC,research,CC0,https://www.inaturalist.org/observations/99408752,https://inaturalist-open-data.s3.amazonaws.com/photos/165702372/medium.jpeg,"",false,"Boya Lake, Stikine, British Columbia, Canada",59.391895,-129.053452,,,false,,Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99422398,2021/08/09 2:53 PM PDT,2021-08-09,2021-08-09 21:53:00 UTC,research,CC0,https://www.inaturalist.org/observations/99422398,https://inaturalist-open-data.s3.amazonaws.com/photos/165728332/medium.jpeg,"",false,"Boya Lake, Stikine, British Columbia, Canada",59.367558,-129.082718,,,false,,Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99437495,2021/08/10 4:40 PM PDT,2021-08-10,2021-08-10 23:40:00 UTC,research,CC0,https://www.inaturalist.org/observations/99437495,https://inaturalist-open-data.s3.amazonaws.com/photos/165757234/medium.jpeg,"",false,"Kinaskan Lake, Kitimat-Stikine, British Columbia, Canada",57.530323,-130.186783,,,false,,Kitimat-Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99441124,2021/08/10 7:31 PM PDT,2021-08-10,2021-08-11 02:31:00 UTC,research,CC0,https://www.inaturalist.org/observations/99441124,https://inaturalist-open-data.s3.amazonaws.com/photos/165766225/medium.jpeg,"",false,"Kinaskan Lake, Kitimat-Stikine, British Columbia, Canada",57.528748,-130.193787,,,false,,Kitimat-Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
99478365,2021/08/11 9:43 AM PDT,2021-08-11,2021-08-11 16:43:00 UTC,research,CC0,https://www.inaturalist.org/observations/99478365,https://inaturalist-open-data.s3.amazonaws.com/photos/165830137/medium.jpeg,"",false,"Kinaskan Lake, Kitimat-Stikine, British Columbia, Canada",57.465584,-130.232742,,,false,,Kitimat-Stikine,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
104538515,Fri Jan 07 2022 14:29:45 GMT-0500 (EST),2022-01-07,2022-01-07 19:29:45 UTC,research,CC0,https://www.inaturalist.org/observations/104538515,https://inaturalist-open-data.s3.amazonaws.com/photos/175185796/medium.jpg,"",false,"Point Farms, Ashfield-Colborne-Wawanosh, ON, CA",43.8057033333,-81.70868,3,,false,,Huron,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
111701999,2022-04-16 13:08:41-04:00,2022-04-16,2022-04-16 17:08:41 UTC,research,CC0,https://www.inaturalist.org/observations/111701999,https://inaturalist-open-data.s3.amazonaws.com/photos/188596108/medium.jpg,"",false,"MacGregor Point, Saugeen Shores, ON, CA",44.396575,-81.4951083333,4,,false,,Bruce,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
112929179,2022-04-25 17:40:28-06:00,2022-04-25,2022-04-25 23:40:28 UTC,research,CC0,https://www.inaturalist.org/observations/112929179,https://inaturalist-open-data.s3.amazonaws.com/photos/190789662/medium.jpg,"",false,"Kananaskis, AB, CA",51.0826555,-115.0698083333,4,,false,,Division No. 15,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
115598684,2022/05/04 2:10 PM,2022-05-04,2022-05-04 18:10:00 UTC,research,CC0,https://www.inaturalist.org/observations/115598684,https://inaturalist-open-data.s3.amazonaws.com/photos/195096078/medium.jpg,"",false,"Erie County, US-PA, US",42.0152150929,-79.9391021493,4,,true,,Erie,Pennsylvania,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
115603291,2022/05/04 2:33 PM,2022-05-04,2022-05-04 18:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/115603291,https://inaturalist-open-data.s3.amazonaws.com/photos/195104334/medium.jpg,"",false,"Erie County, US-PA, US",42.1332227978,-79.9291758083,50,,true,,Erie,Pennsylvania,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119169587,2022-05-28 16:45:41,2022-05-28,2022-05-28 23:45:41 UTC,research,CC0,https://www.inaturalist.org/observations/119169587,https://inaturalist-open-data.s3.amazonaws.com/photos/201424376/medium.jpeg,"",false,"Bulkley-Nechako, CA-BC, CA",54.7399550458,-127.1701896563,8,,false,,Bulkley-Nechako,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119336143,2022-05-28 14:21:37-04:00,2022-05-28,2022-05-28 18:21:37 UTC,research,CC0,https://www.inaturalist.org/observations/119336143,https://inaturalist-open-data.s3.amazonaws.com/photos/201717231/medium.jpg,"",false,"Mallory Beach Rd, South Bruce Peninsula, ON, CA",44.82177,-81.0595638333,12,,false,,Bruce,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119355133,2022/05/21 6:57 PM,2022-05-21,2022-05-22 01:57:00 UTC,research,CC0,https://www.inaturalist.org/observations/119355133,https://inaturalist-open-data.s3.amazonaws.com/photos/201749097/medium.jpeg,"",false,"Okanagan-Similkameen, BC, Canada",49.37886,-120.5858933333,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119501472,2022/05/21 7:16 PM,2022-05-21,2022-05-22 02:16:00 UTC,research,CC0,https://www.inaturalist.org/observations/119501472,https://inaturalist-open-data.s3.amazonaws.com/photos/202012317/medium.jpeg,"",false,"South Okanagan Grasslands, Okanagan-Similkameen, British Columbia, Canada",49.045334,-119.556419,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119524013,2022/05/22 2:35 PM,2022-05-22,2022-05-22 21:35:00 UTC,research,CC0,https://www.inaturalist.org/observations/119524013,https://inaturalist-open-data.s3.amazonaws.com/photos/202057303/medium.jpeg,"",false,"South Okanagan Grasslands, Okanagan-Similkameen, British Columbia, Canada",49.0312016667,-119.5485083333,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119656529,2022/05/23 9:55 AM,2022-05-23,2022-05-23 16:55:00 UTC,research,CC0,https://www.inaturalist.org/observations/119656529,https://inaturalist-open-data.s3.amazonaws.com/photos/202298386/medium.jpeg,"",false,"South Okanagan Grasslands, Okanagan-Similkameen, British Columbia, Canada",49.024467,-119.608185,20,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119679702,2022/05/29 4:08 PM,2022-05-29,2022-05-29 20:08:00 UTC,research,CC0,https://www.inaturalist.org/observations/119679702,https://inaturalist-open-data.s3.amazonaws.com/photos/202341277/medium.jpeg,"",false,"Québec, Canada",45.8110945802,-75.932887165,8,,false,,La Vallée-de-la-Gatineau,Québec,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119766454,2022/05/25 3:09 PM,2022-05-25,2022-05-25 22:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/119766454,https://inaturalist-open-data.s3.amazonaws.com/photos/202484131/medium.jpeg,"",false,"Okanagan-Similkameen, British Columbia, Canada",49.448015,-119.5575933333,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119795343,2022/05/31 10:01 AM,2022-05-31,2022-05-31 14:01:00 UTC,research,CC0,https://www.inaturalist.org/observations/119795343,https://inaturalist-open-data.s3.amazonaws.com/photos/202544916/medium.jpeg,"",false,"Québec, Canada",46.1949045293,-77.6836295401,2,,false,,Pontiac,Québec,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119803904,2022/06/01 10:46 AM,2022-06-01,2022-06-01 14:46:00 UTC,research,CC0,https://www.inaturalist.org/observations/119803904,https://inaturalist-open-data.s3.amazonaws.com/photos/202555149/medium.jpeg,"",false,"Québec, Canada",47.3201204937,-79.4504422814,8,,false,,Témiscamingue,Québec,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119803926,2022/06/01 12:33 PM,2022-06-01,2022-06-01 16:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/119803926,https://inaturalist-open-data.s3.amazonaws.com/photos/202557197/medium.jpeg,"",false,"Témiscamingue, CA-QC, CA",47.2900746599,-79.4620306926,8,,false,,Témiscamingue,Québec,Canada,shépherdie du Canada,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119805129,2022/06/01 3:17 PM,2022-06-01,2022-06-01 19:17:00 UTC,research,CC0,https://www.inaturalist.org/observations/119805129,https://inaturalist-open-data.s3.amazonaws.com/photos/202564934/medium.jpeg,"",false,"Québec, Canada",47.2897350556,-79.4568799034,31,,false,,Témiscamingue,Québec,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
119819890,2022/05/25 10:13 PM,2022-05-25,2022-05-26 05:13:00 UTC,research,CC0,https://www.inaturalist.org/observations/119819890,https://inaturalist-open-data.s3.amazonaws.com/photos/202508250/medium.jpeg,"",false,"Okanagan-Similkameen, BC, Canada",49.3771183333,-120.595475,,,false,,Okanagan-Similkameen,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120337987,2022/06/03 3:35 PM,2022-06-03,2022-06-03 19:35:00 UTC,research,CC0,https://www.inaturalist.org/observations/120337987,https://inaturalist-open-data.s3.amazonaws.com/photos/203519853/medium.jpeg,"",false,"Québec, Canada",47.3789972222,-79.5416194444,5,,false,,Témiscamingue,Québec,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120344520,2022/06/03 6:29 PM,2022-06-03,2022-06-03 22:29:00 UTC,research,CC0,https://www.inaturalist.org/observations/120344520,https://inaturalist-open-data.s3.amazonaws.com/photos/203529827/medium.jpeg,"",false,"Québec, Canada",47.3948361111,-79.4894166667,5,,false,,Témiscamingue,Québec,Canada,shépherdie du Canada,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120607752,2022-06-06 15:43:57,2022-06-06,2022-06-06 18:43:57 UTC,research,CC0,https://www.inaturalist.org/observations/120607752,https://inaturalist-open-data.s3.amazonaws.com/photos/204008591/medium.jpeg,"",false,"Ellershouse, NS B0N 1L0, Canada",44.9755222222,-64.0290611111,,,false,,Hants,Nova Scotia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120843353,2022/06/02 10:32 AM,2022-06-02,2022-06-02 17:32:00 UTC,research,CC0,https://www.inaturalist.org/observations/120843353,https://inaturalist-open-data.s3.amazonaws.com/photos/204427668/medium.jpeg,"",false,"Squamish-Lillooet, BC, Canada",50.8554883333,-122.1392816667,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120849253,2022/06/02 10:53 AM,2022-06-02,2022-06-02 17:53:00 UTC,research,CC0,https://www.inaturalist.org/observations/120849253,https://inaturalist-open-data.s3.amazonaws.com/photos/204438199/medium.jpeg,"",false,"Squamish-Lillooet, BC, Canada",50.8592766667,-122.1359933333,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120855209,2022/06/02 11:33 AM,2022-06-02,2022-06-02 18:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/120855209,https://inaturalist-open-data.s3.amazonaws.com/photos/204448345/medium.jpeg,"",false,"Squamish-Lillooet, British Columbia, Canada",50.86603,-122.1282533333,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120859302,2022/06/02 11:56 AM,2022-06-02,2022-06-02 18:56:00 UTC,research,CC0,https://www.inaturalist.org/observations/120859302,https://inaturalist-open-data.s3.amazonaws.com/photos/204455134/medium.jpeg,"",false,"Squamish-Lillooet, British Columbia, Canada",50.8734416667,-122.1236266667,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120862978,2022/06/02 1:33 PM,2022-06-02,2022-06-02 20:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/120862978,https://inaturalist-open-data.s3.amazonaws.com/photos/204464364/medium.jpeg,"",false,"Squamish-Lillooet, BC, Canada",50.8761094661,-122.1213308409,15,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120871971,2022/06/02 2:30 PM,2022-06-02,2022-06-02 21:30:00 UTC,research,CC0,https://www.inaturalist.org/observations/120871971,https://inaturalist-open-data.s3.amazonaws.com/photos/204474198/medium.jpeg,"",false,"Squamish-Lillooet, British Columbia, Canada",50.8900483333,-122.1302516667,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120871999,2022/06/02 2:56 PM,2022-06-02,2022-06-02 21:56:00 UTC,research,CC0,https://www.inaturalist.org/observations/120871999,https://inaturalist-open-data.s3.amazonaws.com/photos/204477022/medium.jpeg,"",false,"Squamish-Lillooet, BC, Canada",50.889755,-122.1256766667,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120889829,2022/06/03 7:54 AM,2022-06-03,2022-06-03 14:54:00 UTC,research,CC0,https://www.inaturalist.org/observations/120889829,https://inaturalist-open-data.s3.amazonaws.com/photos/204499811/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.8291166667,-121.684805,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120892802,2022/06/03 8:23 AM,2022-06-03,2022-06-03 15:23:00 UTC,research,CC0,https://www.inaturalist.org/observations/120892802,https://inaturalist-open-data.s3.amazonaws.com/photos/204518107/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.8308616667,-121.68146,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120895126,2022/06/03 8:46 AM,2022-06-03,2022-06-03 15:46:00 UTC,research,CC0,https://www.inaturalist.org/observations/120895126,https://inaturalist-open-data.s3.amazonaws.com/photos/204521643/medium.jpeg,"",false,"Marble Canyon, Thompson-Nicola, British Columbia, Canada",50.8313283333,-121.6803283333,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120978942,2022/06/05 11:14 AM,2022-06-05,2022-06-05 18:14:00 UTC,research,CC0,https://www.inaturalist.org/observations/120978942,https://inaturalist-open-data.s3.amazonaws.com/photos/204669872/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",51.47509,-120.313555,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
120986972,2022/06/05 3:33 PM,2022-06-05,2022-06-05 22:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/120986972,https://inaturalist-open-data.s3.amazonaws.com/photos/204686481/medium.jpeg,"",false,"Thompson-Nicola, British Columbia, Canada",50.7564616667,-120.5862183333,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121031208,2022/06/06 9:33 AM,2022-06-06,2022-06-06 16:33:00 UTC,research,CC0,https://www.inaturalist.org/observations/121031208,https://inaturalist-open-data.s3.amazonaws.com/photos/204764359/medium.jpeg,"",false,"Noble Creek, Kamloops, BC, Canada",50.8208083333,-120.343545,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121168136,2022-06-10 17:32:25,2022-06-10,2022-06-10 23:32:25 UTC,research,CC0,https://www.inaturalist.org/observations/121168136,https://inaturalist-open-data.s3.amazonaws.com/photos/205013010/medium.jpeg,"",false,"Peace River, AB T8S 1M5, Canada",56.2311029993,-117.3431226611,9,,false,,Division No. 19,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121659427,2022/06/13 12:13 PM,2022-06-13,2022-06-13 16:13:00 UTC,research,CC0,https://www.inaturalist.org/observations/121659427,https://inaturalist-open-data.s3.amazonaws.com/photos/205888197/medium.jpeg,"",false,"Thunder Bay District, ON, Canada",48.6755555556,-88.5761111111,,,false,,Thunder Bay,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121670608,2022/06/06 10:07 AM,2022-06-06,2022-06-06 17:07:00 UTC,research,CC0,https://www.inaturalist.org/observations/121670608,https://inaturalist-open-data.s3.amazonaws.com/photos/205916422/medium.jpg,"",false,"Big Bar Lake, Thompson-Nicola, British Columbia, Canada",51.313152,-121.820961,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121938547,2022/06/10 9:45 AM,2022-06-10,2022-06-10 16:45:00 UTC,research,CC0,https://www.inaturalist.org/observations/121938547,https://inaturalist-open-data.s3.amazonaws.com/photos/206384547/medium.jpeg,"",false,"Marble Canyon, Thompson-Nicola, British Columbia, Canada",50.832989,-121.689468,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
121947745,2022/06/10 2:17 PM,2022-06-10,2022-06-10 21:17:00 UTC,research,CC0,https://www.inaturalist.org/observations/121947745,https://inaturalist-open-data.s3.amazonaws.com/photos/206411521/medium.jpeg,"",false,"Thompson-Nicola, British Columbia, Canada",50.841282,-121.682457,20,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
122095791,2022-06-16 15:59:48,2022-06-16,2022-06-16 21:59:48 UTC,research,CC0,https://www.inaturalist.org/observations/122095791,https://inaturalist-open-data.s3.amazonaws.com/photos/206684464/medium.jpeg,"",false,"Keystone, CO 80435, USA",39.596758,-106.062043,,,false,,Summit,Colorado,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
122829844,2022/06/21 8:24 AM,2022-06-21,2022-06-21 12:24:00 UTC,research,CC0,https://www.inaturalist.org/observations/122829844,https://inaturalist-open-data.s3.amazonaws.com/photos/208001350/medium.jpeg,"",false,"Thunder Bay District, ON, Canada",48.8936,-88.72042,,,false,,Thunder Bay,Ontario,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
122888947,2022-06-21 13:53:08-06:00,2022-06-21,2022-06-21 19:53:08 UTC,research,CC0,https://www.inaturalist.org/observations/122888947,https://inaturalist-open-data.s3.amazonaws.com/photos/208117506/medium.jpg,"",false,"Deadwood, SD, US",44.3771686415,-103.7227598115,22,,false,,Lawrence,South Dakota,United States,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
123027671,2022-06-22 16:08:02-06:00,2022-06-22,2022-06-22 22:08:02 UTC,research,CC0,https://www.inaturalist.org/observations/123027671,https://inaturalist-open-data.s3.amazonaws.com/photos/208373818/medium.jpg,"",false,"Wood Buffalo, AB, CA",56.7670993488,-111.4884049549,22,,false,,Division No. 16,Alberta,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
123470317,2022-06-25 19:06:04,2022-06-25,2022-06-26 02:06:04 UTC,research,CC0,https://www.inaturalist.org/observations/123470317,https://inaturalist-open-data.s3.amazonaws.com/photos/209170818/medium.jpeg,"",false,"Smithers, BC, Canada",54.78913,-127.1494299722,,,false,,Bulkley-Nechako,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124558426,2022/06/14 4:37 PM,2022-06-14,2022-06-14 23:37:00 UTC,research,CC0,https://www.inaturalist.org/observations/124558426,https://inaturalist-open-data.s3.amazonaws.com/photos/211130058/medium.jpeg,"",false,"North Okanagan, British Columbia, Canada",50.578965,-119.0937166667,,,false,,North Okanagan,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124568051,2022/06/15 10:02 AM,2022-06-15,2022-06-15 17:02:00 UTC,research,CC0,https://www.inaturalist.org/observations/124568051,https://inaturalist-open-data.s3.amazonaws.com/photos/211146744/medium.jpeg,"",false,"North Okanagan, British Columbia, Canada",50.68234,-119.1136333333,,,false,,North Okanagan,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124675759,2022/06/16 8:22 PM,2022-06-16,2022-06-17 03:22:00 UTC,research,CC0,https://www.inaturalist.org/observations/124675759,https://inaturalist-open-data.s3.amazonaws.com/photos/211342504/medium.jpeg,"",false,"Columbia-Shuswap, British Columbia, Canada",50.7945133333,-119.21086,,,false,,Columbia-Shuswap,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124805460,2022/06/17 9:57 AM,2022-06-17,2022-06-17 16:57:00 UTC,research,CC0,https://www.inaturalist.org/observations/124805460,https://inaturalist-open-data.s3.amazonaws.com/photos/211459776/medium.jpeg,"",false,"White Lake, Columbia-Shuswap, British Columbia, Canada",50.8786166667,-119.25707,,,false,,Columbia-Shuswap,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124820448,2022/06/18 10:19 AM,2022-06-18,2022-06-18 16:19:00 UTC,research,CC0,https://www.inaturalist.org/observations/124820448,https://inaturalist-open-data.s3.amazonaws.com/photos/211601954/medium.jpeg,"",false,"East Kootenay, British Columbia, Canada",50.194585,-115.82128,,,false,,East Kootenay,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124822449,2022-07-04 16:48:04,2022-07-04,2022-07-04 23:48:04 UTC,research,CC0,https://www.inaturalist.org/observations/124822449,https://inaturalist-open-data.s3.amazonaws.com/photos/211609899/medium.jpeg,"",false,"Thompson-Nicola, CA-BC, CA",50.794996712,-121.4085121137,,,true,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124971792,2022/06/18 5:55 PM,2022-06-18,2022-06-18 23:55:00 UTC,research,CC0,https://www.inaturalist.org/observations/124971792,https://inaturalist-open-data.s3.amazonaws.com/photos/211884313/medium.jpeg,"",false,"Whiteswan Lake, East Kootenay, British Columbia, Canada",50.1219816667,-115.5402783333,,,false,,East Kootenay,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
124977338,2022/06/19 8:03 AM,2022-06-19,2022-06-19 14:03:00 UTC,research,CC0,https://www.inaturalist.org/observations/124977338,https://inaturalist-open-data.s3.amazonaws.com/photos/211895373/medium.jpeg,"",false,"East Kootenay, British Columbia, Canada",50.03539,-115.60457,,,false,,East Kootenay,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125019492,2022/06/19 9:08 PM,2022-06-19,2022-06-20 04:08:00 UTC,research,CC0,https://www.inaturalist.org/observations/125019492,https://inaturalist-open-data.s3.amazonaws.com/photos/211972236/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.79882,-119.7760166667,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125100393,2022/06/20 12:25 PM,2022-06-20,2022-06-20 19:25:00 UTC,research,CC0,https://www.inaturalist.org/observations/125100393,https://inaturalist-open-data.s3.amazonaws.com/photos/212116133/medium.jpeg,"",false,"Thompson-Nicola, BC, Canada",50.698405,-120.8175516667,,,false,,Thompson-Nicola,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125112414,2022/06/21 10:41 AM,2022-06-21,2022-06-21 17:41:00 UTC,research,CC0,https://www.inaturalist.org/observations/125112414,https://inaturalist-open-data.s3.amazonaws.com/photos/212139650/medium.jpeg,"",false,"Squamish-Lillooet, BC, Canada",51.061985,-122.48817,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125161093,2022/06/21 11:15 AM,2022-06-21,2022-06-21 18:15:00 UTC,research,CC0,https://www.inaturalist.org/observations/125161093,https://inaturalist-open-data.s3.amazonaws.com/photos/212228809/medium.jpeg,"",false,"Squamish-Lillooet, British Columbia, Canada",51.064525,-122.4879066667,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125218780,2022/07/06 12:09 PM,2022-07-06,2022-07-06 19:09:00 UTC,research,CC0,https://www.inaturalist.org/observations/125218780,https://inaturalist-open-data.s3.amazonaws.com/photos/212325193/medium.jpeg,"",false,"Fraser-Fort George, British Columbia, Canada",53.8892361111,-122.7950527778,4,,false,,Fraser-Fort George,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
125238061,2022/06/21 1:37 PM,2022-06-21,2022-06-21 20:37:00 UTC,research,CC0,https://www.inaturalist.org/observations/125238061,https://inaturalist-open-data.s3.amazonaws.com/photos/212366377/medium.jpeg,"",false,"Squamish-Lillooet, British Columbia, Canada",51.0742983333,-122.468255,,,false,,Squamish-Lillooet,British Columbia,Canada,Canadian buffalo-berry,Shepherdia canadensis,Canadian buffalo-berry,Plantae,79072
